domain_name,registrar,whois_server,updated_date,creation_date,expiration_date,name_servers,status,emails,dnssec,name,org,address,city,state,zipcode,country
AWARENESSACT.COM,NAMECHEAP INC,whois.namecheap.com,2018-08-04 19:14:33,2012-08-15 14:20:09,2023-08-15 14:20:09,"['DUKE.NS.CLOUDFLARE.COM', 'ZOE.NS.CLOUDFLARE.COM', 'duke.ns.cloudflare.com', 'zoe.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,WhoisGuard Protected,"WhoisGuard, Inc.",P.O. Box 0823-03411,Panama,Panama,0,PA
AWAZETRIBUNE.COM,"Network Solutions, LLC",whois.networksolutions.com,2020-09-02 04:30:28,2019-09-15 18:29:31,2021-09-15 18:29:31,"['JM1.DNS.COM', 'JM2.DNS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,,,,,,
AWDNEWS.COM,INET CORPORATION,whoisserver.inet.vn,2020-05-16 08:01:12,2012-01-16 03:10:00,2023-01-16 03:10:00,"['NS1.INET.VN', 'NS2.INET.VN', 'ns1.inet.vn', 'ns2.inet.vn']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,registrar@inet.vn,unsigned,Luu Ngoc Anh,Luu Ngoc Anh,Xom 4 xa Nga Thai Huyen Nga Son,TH,,100000,VN
AWM.COM,"NameSilo, LLC",whois.namesilo.com,2020-08-31 07:01:33,1995-08-31 04:00:00,2021-08-30 04:00:00,"['NS-1256.AWSDNS-29.ORG', 'NS-1912.AWSDNS-47.CO.UK', 'NS-28.AWSDNS-03.COM', 'NS-987.AWSDNS-59.NET', 'ns-1256.awsdns-29.org', 'ns-28.awsdns-03.com', 'ns-1912.awsdns-47.co.uk', 'ns-987.awsdns-59.net']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namesilo.com,unsigned,Domain Administrator,See PrivacyGuardian.org,1928 E. Highland Ave. Ste F104 PMB# 255,Phoenix,AZ,85016,US
BAPTISTNEWS.COM,"NameCheap, Inc.",whois.namecheap.com,2020-06-19 06:06:17,2003-07-19 18:06:29,2021-07-19 18:06:29,"['DARL.NS.CLOUDFLARE.COM', 'LANA.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,,,,,,,
BARENAKEDISLAM.COM,Tucows Domains Inc.,whois.tucows.com,2020-06-23 09:00:05,2008-07-09 06:05:05,2021-07-09 06:05:05,"['DINA.NS.CLOUDFLARE.COM', 'JACK.NS.CLOUDFLARE.COM']",ok https://icann.org/epp#ok,,unsigned,,,,,,,
barnhardt.biz,NAMECHEAP INC,,2020-01-20 18:55:12,2003-01-23 16:21:12,2021-01-22 23:59:59,"['lina.ns.cloudflare.com', 'kai.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,,,,,,,,,
BB4SP.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-03-02 03:17:37,2015-03-15 14:25:14,2021-03-15 14:25:14,"['ED.NS.CLOUDFLARE.COM', 'GINA.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BEEHIVEBUGLE.COM,FastDomain Inc.,whois.bluehost.com,2020-06-10 17:01:44,2013-06-25 03:01:21,2021-06-25 03:01:21,"['NS1.BLUEHOST.COM', 'NS2.BLUEHOST.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,support@bluehost.com,unsigned,GREGORY WILCOX,,52 E 300 N,SLC,UTAH,84103,US
BEFOREITSNEWS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-09-07 15:28:23,2007-09-15 06:00:25,2026-09-15 06:00:25,"['EVA.NS.CLOUDFLARE.COM', 'HANS.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BETOOTAADVOCATE.COM,Tucows Domains Inc.,whois.tucows.com,2019-02-05 23:46:34,2014-10-02 07:17:29,2021-10-02 07:17:29,"['EVAN.NS.CLOUDFLARE.COM', 'NIA.NS.CLOUDFLARE.COM']",ok https://icann.org/epp#ok,,unsigned,,,,,,,
BETOOTAADVOCATE.COM,Tucows Domains Inc.,whois.tucows.com,2019-02-05 23:46:34,2014-10-02 07:17:29,2021-10-02 07:17:29,"['EVAN.NS.CLOUDFLARE.COM', 'NIA.NS.CLOUDFLARE.COM']",ok https://icann.org/epp#ok,,unsigned,,,,,,,
BIGAMERICANNEWS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-09-01 14:28:23,2014-08-27 16:18:37,2021-08-27 16:18:37,"['NS41.DOMAINCONTROL.COM', 'NS42.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BIGAMERICANNEWS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-09-01 14:28:23,2014-08-27 16:18:37,2021-08-27 16:18:37,"['NS41.DOMAINCONTROL.COM', 'NS42.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BIGBLUEVISION.COM,Firstround Names LLC,whois.web.com,2020-07-10 21:32:17,2020-07-10 18:28:25,2021-07-10 18:28:25,"['NS1626.ZTOMY.COM', 'NS2626.ZTOMY.COM']",ok https://icann.org/epp#ok,abuse@web.com,unsigned,,,,,,,
,,,,,,,,,,,,,,,,
BIGHAIRYNEWS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-07-14 11:36:59,2004-07-14 00:00:30,2021-07-14 00:00:30,"['NS45.DOMAINCONTROL.COM', 'NS46.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BIGNUGGETNEWS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-01-16 14:05:31,2016-01-15 20:29:49,2021-01-15 20:29:49,"['NS09.DOMAINCONTROL.COM', 'NS10.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BIGPZONE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-02-27 10:38:46,2013-02-26 09:48:40,2021-02-26 09:48:40,"['NS43.DOMAINCONTROL.COM', 'NS44.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,,,,Wisconsin,,US
BIPARTISANREPORT.COM,"Cloudflare, Inc.",whois.cloudflare.com,2019-11-24 05:22:22,2012-02-09 02:23:25,2022-02-09 02:23:25,"['ALGIN.NS.CLOUDFLARE.COM', 'CRUZ.NS.CLOUDFLARE.COM', 'algin.ns.cloudflare.com', 'cruz.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,registrar-abuse@cloudflare.com,unsigned,DATA REDACTED,DATA REDACTED,DATA REDACTED,DATA REDACTED,WA,DATA REDACTED,US
BLACKAGENDAREPORT.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-01-11 17:48:32,2006-06-09 18:41:57,2028-06-09 18:41:57,"['COCO.NS.CLOUDFLARE.COM', 'ZEUS.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BLACKGENOCIDE.ORG,"GoDaddy.com, LLC",whois.godaddy.com,2020-09-06 22:35:56,2001-09-19 00:19:49,2023-09-19 00:19:49,"['B.NS.INTERLAND.NET', 'A.NS.INTERLAND.NET']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,L.E.A.R.N. Northeast,,,New Jersey,,US
BLACKLISTEDNEWS.COM,"NameCheap, Inc.",whois.namecheap.com,2018-02-15 07:16:31,2006-03-01 07:01:32,2022-03-01 07:01:32,"['DNS1.REGISTRAR-SERVERS.COM', 'DNS2.REGISTRAR-SERVERS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,,,,,,,
UNCOMMONWISDOMDAILY.COM,"Network Solutions, LLC",whois.networksolutions.com,2020-02-26 09:00:23,2009-02-27 00:39:31,2021-02-27 00:39:31,"['SERENA.NS.CLOUDFLARE.COM', 'YICHUN.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,,,,,,
BLUENATIONREVIEW.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-04-25 11:19:11,2014-04-25 00:59:13,2021-04-25 00:59:13,"['NS27.DOMAINCONTROL.COM', 'NS28.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BOROWITZREPORT.COM,"GoDaddy.com, LLC",whois.godaddy.com,2017-10-08 15:24:30,2001-01-23 13:25:09,2027-01-23 13:25:09,"['NS43.DOMAINCONTROL.COM', 'NS44.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BOSTONLEADER.COM,"Cloudflare, Inc.",whois.cloudflare.com,2020-08-12 18:58:52,2016-09-09 22:09:26,2021-09-09 22:09:26,"['ARAGORN.NS.CLOUDFLARE.COM', 'DEB.NS.CLOUDFLARE.COM', 'aragorn.ns.cloudflare.com', 'deb.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,registrar-abuse@cloudflare.com,unsigned,DATA REDACTED,DATA REDACTED,DATA REDACTED,DATA REDACTED,Missouri,DATA REDACTED,US
BREAKING911.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-08-20 17:19:10,2011-08-19 19:34:12,2021-08-19 19:34:12,"['AMIR.NS.CLOUDFLARE.COM', 'VENUS.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BREAKPOINT.ORG,FastDomain Inc.,http://api.fastdomain.com/cgi/whois,2018-11-13 00:06:15,1996-12-05 05:00:00,2023-12-04 05:00:00,"['NS1.EASYDNS.COM', 'NS2.EASYDNS.COM', 'REMOTE1.EASYDNS.COM', 'REMOTE2.EASYDNS.COM', 'REMOTE3.EASYDNS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,legal@fastdomain.com,unsigned,,,,,Virginia,,US
BREITBART.COM,"GoDaddy.com, LLC",whois.godaddy.com,2017-06-02 07:36:29,1999-03-14 05:00:00,2026-03-14 04:00:00,"['ALAN.NS.CLOUDFLARE.COM', 'SOFIA.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
BULLIONBULLSCANADA.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-10-13 04:50:47,2009-01-06 21:37:11,2021-01-06 21:37:11,"['LOLA.NS.CLOUDFLARE.COM', 'NOEL.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,,,,,,KH
,,,,,,,,,,,,,,,,
BURRARDSTREETJOURNAL.COM,NAMECHEAP INC,whois.namecheap.com,2020-04-17 10:14:46,2016-04-07 21:26:44,2021-04-07 21:26:44,"['DNS1.REGISTRAR-SERVERS.COM', 'DNS2.REGISTRAR-SERVERS.COM', 'dns1.registrar-servers.com', 'dns2.registrar-servers.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,WhoisGuard Protected,"WhoisGuard, Inc.",P.O. Box 0823-03411,Panama,Panama,,PA
BUZZFEEDUSA.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-07-05 15:39:32,2016-07-31 15:11:59,2021-07-31 15:11:59,"['NS1.RENTONDC.COM', 'NS2.RENTONDC.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,Milen Radumilo,,,,,RO
BVANEWS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-04-05 03:17:34,2016-02-19 15:07:59,2021-02-19 15:07:59,"['NS1.DEWABIZ.COM', 'NS2.DEWABIZ.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,bvanews,,,Jawa Timur,,ID
CALLTHECOPS.NET,FastDomain Inc.,whois.bluehost.com,2020-05-12 16:47:18,2013-05-26 17:46:47,2021-05-26 17:46:47,"['CAROL.NS.CLOUDFLARE.COM', 'JEREMY.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,support@bluehost.com,unsigned,DOMAIN PRIVACY SERVICE FBO REGISTRANT,"THE ENDURANCE INTERNATIONAL GROUP, INC.","10 CORPORATE DR, STE 300",BURLINGTON,MASSACHUSETTS,01803,US
CANADAFREEPRESS.COM,"Cloudflare, Inc.",whois.cloudflare.com,2019-05-14 04:16:07,2002-08-20 18:13:33,2022-08-20 18:13:33,"['ANGELA.NS.CLOUDFLARE.COM', 'JOBS.NS.CLOUDFLARE.COM', 'angela.ns.cloudflare.com', 'jobs.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,registrar-abuse@cloudflare.com,unsigned,DATA REDACTED,DATA REDACTED,DATA REDACTED,DATA REDACTED,Ontario,DATA REDACTED,CA
CAP-NEWS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-03-29 14:49:55,2012-03-28 18:36:22,2021-03-28 18:36:22,"['NS6405.HOSTGATOR.COM', 'NS6406.HOSTGATOR.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,,,,Massachusetts,,US
CASEYRESEARCH.COM,"GoDaddy.com, LLC",whois.godaddy.com,2018-12-06 17:39:29,2003-12-05 15:11:16,2020-12-05 15:11:16,"['LEAH.NS.CLOUDFLARE.COM', 'TOM.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,Legacy Research,,,Florida,,US
cbsnews.com.co,NETIM,,2019-12-18 00:31:00,2018-01-08 17:00:33,2022-01-08 17:00:33,"['ns2.usm18.siteground.biz', 'ns1.usm18.siteground.biz']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@netim.com,unsigned,REDACTED FOR PRIVACY,Tool Domains LTD,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,,REDACTED FOR PRIVACY,BG
CELEBTRICITY.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-10-17 02:16:08,2011-11-02 00:08:32,2021-11-02 00:08:32,"['NS31.DOMAINCONTROL.COM', 'NS32.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
CENTERFORSECURITYPOLICY.ORG,"GoDaddy.com, LLC",whois.godaddy.com,2019-07-09 15:43:34,2001-08-06 22:26:44,2024-08-06 22:26:44,"['SAM.NS.CLOUDFLARE.COM', 'GAIL.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
CHANNEL-7-NEWS.COM,ABOVE.COM PTY LTD.,whois.above.com,2020-03-12 06:08:56,2016-08-30 17:15:28,2021-08-30 17:15:28,"['NS1.SECURETRAFFICROUTING.COM', 'NS2.SECURETRAFFICROUTING.COM', 'ns1.securetrafficrouting.com', 'ns2.securetrafficrouting.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@above.com,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY
CHARISMANEWS.COM,"Domain.com, LLC",whois.domain.com,2020-04-19 11:58:13,1998-05-05 04:00:00,2021-05-04 04:00:00,"['NS1.DIGITALOCEAN.COM', 'NS2.DIGITALOCEAN.COM', 'NS3.DIGITALOCEAN.COM', 'ns1.digitalocean.com', 'ns2.digitalocean.com', 'ns3.digitalocean.com']",ok https://icann.org/epp#ok,compliance@domain-inc.net,unsigned,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,FL,REDACTED FOR PRIVACY,US
,,,,,,,,,,,,,,,,
CHECKOUTTHEHEALTHYWORLD.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-12-31 18:04:08,2016-01-13 18:21:08,2021-01-13 18:21:08,"['NS358.CANADIANWEBHOSTING.COM', 'NS359.CANADIANWEBHOSTING.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
CHICKSONTHERIGHT.COM,DREAMHOST,WHOIS.DREAMHOST.COM,2020-01-11 16:55:00,2009-02-18 17:55:21,2021-02-18 17:55:21,"['CHAN.NS.CLOUDFLARE.COM', 'VERN.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,chicksontheright.com@proxy.dreamhost.com,unsigned,Proxy Protection LLC,Proxy Protection LLC,417 Associated Rd #324,Brea,CA,92821,US
CHRISTIANFIGHTBACK.COM,DropCatch.com 611 LLC,whois.NameBright.com,2020-09-29 08:12:58,2019-10-28 18:36:51,2021-10-28 18:36:51,"['RAPHAELA.NS.CLOUDFLARE.COM', 'VIDDY.NS.CLOUDFLARE.COM']",ok https://icann.org/epp#ok,abuse@NameBright.com,unsigned,Whois Privacy,,120 Robinson Road,Singapore,Central Singapore,068913,SG
CHRISTIANPOST.COM,TLDS L.L.C. d/b/a SRSPlus,whois.srsplus.com,2020-02-10 01:53:46,2001-07-18 10:44:56,2025-07-18 10:44:52,"['NS-1081.AWSDNS-07.ORG', 'NS-2014.AWSDNS-59.CO.UK', 'NS-53.AWSDNS-06.COM', 'NS-957.AWSDNS-55.NET']",ok https://icann.org/epp#ok,abuse@web.com,unsigned,,,,,,,
CHRISTIANTIMESNEWSPAPER.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-12-15 18:22:15,2015-12-14 13:58:19,2020-12-14 13:58:19,"['NS43.DOMAINCONTROL.COM', 'NS44.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
CHRISTWIRE.ORG,"GoDaddy.com, LLC",whois.godaddy.com,2019-12-23 13:14:25,2008-12-22 08:14:28,2020-12-22 08:14:28,"['NS51.DOMAINCONTROL.COM', 'NS52.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
CHRONICLE.SU,RUCENTER-SU,,,2010-10-08 23:17:02,2021-10-09 00:17:02,"['theo.ns.cloudflare.com.', 'uma.ns.cloudflare.com.']","REGISTERED, DELEGATED",webmaster@elfwax.com,,,"Lebal Drocer, Incorporated",,,,,
CHRONICLESMAGAZINE.ORG,"Network Solutions, LLC",whois.networksolutions.com,2019-01-25 00:25:39,1999-02-06 05:00:00,2021-02-06 05:00:00,"['NS1.WORLDNIC.COM', 'NS2.WORLDNIC.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@web.com,unsigned,,,,,FL,,US
CITIZENSUNITED.ORG,Tucows Inc.,whois.tucows.com,2020-10-11 11:37:30,2001-10-18 12:58:39,2021-10-18 12:58:39,"['NS1.HMSNS.COM', 'NS2.HMSNS.COM', 'NS3.HMSNS.COM']",ok https://icann.org/epp#ok,domainabuse@tucows.com,unsigned,,Maryland Designs,,,MD,,US
CITY-JOURNAL.ORG,"Amazon Registrar, Inc.",whois.registrar.amazon.com,2020-05-17 21:54:11,1996-06-22 04:00:00,2021-06-21 04:00:00,"['NS-1498.AWSDNS-59.ORG', 'NS-96.AWSDNS-12.COM', 'NS-880.AWSDNS-46.NET', 'NS-1921.AWSDNS-48.CO.UK', 'ns-1498.awsdns-59.org', 'ns-1921.awsdns-48.co.uk', 'ns-880.awsdns-46.net', 'ns-96.awsdns-12.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@amazonaws.com,unsigned,On behalf of city-journal.org owner,Whois Privacy Service,P.O. Box 81226,Seattle,WA,98108-1226,US
CITYWORLDNEWS.COM,"GoDaddy.com, LLC",whois.godaddy.com,2019-11-26 14:42:13,2014-11-25 11:09:45,2020-11-25 11:09:45,"['NS45.DOMAINCONTROL.COM', 'NS46.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
CIVICTRIBUNE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-03-25 06:46:34,2013-10-25 04:27:48,2020-10-25 04:27:48,"['NS1.DREAMHOST.COM', 'NS2.DREAMHOST.COM', 'NS3.DREAMHOST.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,,,,H? Chi Minh,,VN
CLASHDAILY.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-05-11 14:17:16,2012-05-10 23:58:03,2021-05-10 23:58:03,"['ED.NS.CLOUDFLARE.COM', 'GINA.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,signedDelegation,,,,,Texas,,US
CLICKHOLE.COM,Tucows Domains Inc.,whois.tucows.com,2020-05-11 12:56:07,2009-06-12 18:39:41,2021-06-12 18:39:41,"['JUNE.NS.CLOUDFLARE.COM', 'JUSTIN.NS.CLOUDFLARE.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,,unsigned,,,,,,,
CNNNEXT.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-09-12 14:52:57,2012-09-08 04:19:41,2021-09-08 04:19:41,"['NS21.DOMAINCONTROL.COM', 'NS22.DOMAINCONTROL.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,cnnnext.com,,,New York,,US
COASTTOCOASTAM.COM,"MarkMonitor, Inc.",whois.markmonitor.com,2020-03-20 09:03:51,1999-04-21 04:00:00,2021-04-21 04:00:00,"['NS1.P10.DYNECT.NET', 'NS2.P10.DYNECT.NET', 'NS3.P10.DYNECT.NET', 'NS4.P10.DYNECT.NET', 'ns4.p10.dynect.net', 'ns2.p10.dynect.net', 'ns1.p10.dynect.net', 'ns3.p10.dynect.net']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abusecomplaints@markmonitor.com,unsigned,,"Premiere Networks, Inc.",,,CA,,US
COINFLATION.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-07-07 13:33:50,2004-07-06 16:21:58,2021-07-06 16:21:58,"['JAKE.NS.CLOUDFLARE.COM', 'UMA.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,Collectors Universe Inc.,,,California,,US
COLLECTIVE-EVOLUTION.COM,Namespro Solutions INC.,whois.namespro.ca,2019-06-13 14:38:19,2009-06-17 02:21:16,2021-06-17 02:21:16,"['JEAN.NS.CLOUDFLARE.COM', 'TODD.NS.CLOUDFLARE.COM', 'jean.ns.cloudflare.com', 'todd.ns.cloudflare.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namespro.ca,unsigned,Namespro.ca PrivateWHOIS,Namespro.ca PrivateWHOIS,"Box 276, 130-8191 Westminster Highway",Richmond,BC,V6X1A7,CA
COLLECTIVELYCONSCIOUS.NET,"GoDaddy.com, LLC",whois.godaddy.com,2020-07-27 13:51:04,2012-07-28 06:11:42,2021-07-28 06:11:42,"['NS1.PARKLOGIC.COM', 'NS2.PARKLOGIC.COM', 'NS3.PARKLOGIC.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
COMMENTARYMAGAZINE.COM,"GoDaddy.com, LLC",whois.godaddy.com,2020-04-08 08:33:43,1996-12-27 05:00:00,2022-12-26 05:00:00,"['CORALINE.NS.CLOUDFLARE.COM', 'VICENTE.NS.CLOUDFLARE.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@godaddy.com,unsigned,,"Commentary, Inc.",,,New York,,US
COMMONDREAMS.ORG,Google LLC,whois.google.com,2017-09-14 00:20:16,1997-05-13 04:00:00,2021-05-14 04:00:00,"['NS-CLOUD-C1.GOOGLEDOMAINS.COM', 'NS-CLOUD-C2.GOOGLEDOMAINS.COM', 'NS-CLOUD-C4.GOOGLEDOMAINS.COM', 'NS-CLOUD-C3.GOOGLEDOMAINS.COM']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,registrar-abuse@google.com,unsigned,Contact Privacy Inc. Customer 1241532527,Contact Privacy Inc. Customer 1241532527,96 Mowat Ave,Toronto,ON,M4K 3K1,CA
CONCISEPOLITICS.COM,"Wild West Domains, LLC",whois.wildwestdomains.com,2020-04-10 08:25:16,2014-05-10 01:40:10,2022-05-10 01:40:10,"['NS1.WORDPRESS.COM', 'NS2.WORDPRESS.COM']",clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited,abuse@wildwestdomains.com,unsigned,Registration Private,"Domains By Proxy, LLC",DomainsByProxy.com,Scottsdale,Arizona,85260,US
CONSCIOUSLIFENEWS.COM,NAMECHEAP INC,whois.namecheap.com,2020-04-15 06:17:22,2010-05-15 00:37:09,2021-05-15 00:37:09,"['DNS1.REGISTRAR-SERVERS.COM', 'DNS2.REGISTRAR-SERVERS.COM', 'dns1.registrar-servers.com', 'dns2.registrar-servers.com']",clientTransferProhibited https://icann.org/epp#clientTransferProhibited,abuse@namecheap.com,unsigned,Redacted for Privacy Purposes,Redacted for Privacy Purposes,Redacted for Privacy Purposes,Redacted for Privacy Purposes,CA,Redacted for Privacy Purposes,US
